EntryID-bait,Code,Block,Plot,Subplot,Stratum,Forest,Season,Date-placed,Collectors,Start,Finish,Weather,Height(m),Ant character,Abundance,Collected,N coll.,AntSpCODE,NOTES PK,NOTES,Bait missing
2337,KP2-S1-A4-CA,KP2,KP2-S1,A4,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,28,Podomyrma,50 to 100,TRUE,5,PODO 011,ok / POLYMOPHIC SIZE,,FALSE
2338,KP2-S1-A1-UN,KP2,KP2-S1,A1,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2339,KP2-S1-A2-UN,KP2,KP2-S1,A2,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,Crematogaster,50 to 100,TRUE,1,CREM 014,ok,,FALSE
2340,KP2-S1-A3-UN,KP2,KP2-S1,A3,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,BAIT missing,TRUE
2341,KP2-S1-A4-UN,KP2,KP2-S1,A4,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2342,KP2-S1-B1-CA,KP2,KP2-S1,B1,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,20,Crematogaster,3,TRUE,3,CREM 014,ok,,FALSE
2343,KP2-S1-B2-CA,KP2,KP2-S1,B2,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,7,Crematogaster,20 to 30,TRUE,1,CREM 003,ok,,FALSE
2344,KP2-S1-B3-CA,KP2,KP2-S1,B3,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,18,Crematogaster,>100,TRUE,5,CREM 014,ok,,FALSE
2345,KP2-S1-B4-CA,KP2,KP2-S1,B4,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,24,Podomyrma,50 to 100,TRUE,3,PODO 011,ok,,FALSE
2346,KP2-S1-B1-UN,KP2,KP2-S1,B1,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,Anonychomyrma,>100,TRUE,1,CREM 014,ok,,FALSE
2347,KP2-S1-B2-UN,KP2,KP2-S1,B2,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,Anonychomyrma,10 to 50,TRUE,1,CREM 014,ok,,FALSE
2348,KP2-S1-B3-UN,KP2,KP2-S1,B3,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,BAIT missing,TRUE
2349,KP2-S1-B4-UN,KP2,KP2-S1,B4,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,Podomyrma,50 to 100,TRUE,1,PODO 003,ok / diff. from PODO011 and fits sp. 3 not sp. 1,,FALSE
2350,KP2-S1-C1-CA,KP2,KP2-S1,C1,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,17,Crematogaster,20 to 50,TRUE,3,CREM 014,ok,,FALSE
2351,KP2-S1-C2-CA,KP2,KP2-S1,C2,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,18,Crematogaster,20 to 50,TRUE,2,CREM 014,ok,,FALSE
2352,KP2-S1-C3-CA,KP2,KP2-S1,C3,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,13,Carebara,>100,TRUE,7,PHEI 007,ok /also majors,,FALSE
2353,KP2-S1-C4-CA,KP2,KP2-S1,C4,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,16,Carebara,>100,TRUE,6,PHEI 007,ok / also 1 major,,FALSE
2354,KP2-S1-C1-UN,KP2,KP2-S1,C1,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,Anonychomyrma,1,TRUE,1,ANON 001,ok,,FALSE
2355,KP2-S1-C2-UN,KP2,KP2-S1,C2,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,Polyrhachis sexspinosa grp,2,TRUE,1,POLY 015,changed from POLY001 to POLY015,,FALSE
2356,KP2-S1-C3-UN,KP2,KP2-S1,C3,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,BAIT missing,TRUE
2357,KP2-S1-C4-UN,KP2,KP2-S1,C4,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,Oecophylla,>100,TRUE,1,OECO 001,ok,,FALSE
2358,KP2-S1-D1-CA,KP2,KP2-S1,D1,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,22,Podomyrma,10 to 50,TRUE,4,PODO 001,changed from PODO011 to PODO001,,FALSE
2359,KP2-S1-D2-CA,KP2,KP2-S1,D2,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,10,,,FALSE,,,,,FALSE
2360,KP2-S1-D3-CA,KP2,KP2-S1,D3,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,31,,,FALSE,,,,,FALSE
2361,KP2-S1-D4-CA,KP2,KP2-S1,D4,CA,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,32,Crematogaster,50 to 100,TRUE,3,CAMP 001,ok,,FALSE
2362,KP2-S1-D1-UN,KP2,KP2-S1,D1,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2363,KP2-S1-D2-UN,KP2,KP2-S1,D2,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2364,KP2-S1-D3-UN,KP2,KP2-S1,D3,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2365,KP2-S1-D4-UN,KP2,KP2-S1,D4,UN,Kausi Primary,Baiting,6/12/2022,Nils+Manfred+Brian+Petr,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2366,KP2-S2-A1-CA,KP2,KP2-S2,A1,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,11,Oecophylla,10 to 50,TRUE,2,OECO 001,,,FALSE
2367,KP2-S2-A2-CA,KP2,KP2-S2,A2,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,25,Crematogaster,10 to 50,TRUE,4,CREM 014,,,FALSE
2368,KP2-S2-A3-CA,KP2,KP2-S2,A3,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,25,Crematogaster,50 to 100,TRUE,4,CREM 014,ok,,FALSE
2369,KP2-S2-A4-CA,KP2,KP2-S2,A4,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,25,Oecophylla,50 to 100,TRUE,6,CREM 014,ok,,FALSE
2370,KP2-S2-A1-UN,KP2,KP2-S2,A1,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,Polyrhachis sexspinosa grp,2,TRUE,1,POLY 015,ok,,FALSE
2371,KP2-S2-A2-UN,KP2,KP2-S2,A2,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2372,KP2-S2-A3-UN,KP2,KP2-S2,A3,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2373,KP2-S2-A4-UN,KP2,KP2-S2,A4,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,Anonychomyrma,>100,TRUE,1,ANON 001,ok,,FALSE
2374,KP2-S2-B1-CA,KP2,KP2-S2,B1,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,13,Oecophylla,4,TRUE,2,OECO 001,,,FALSE
2375,KP2-S2-B2-CA,KP2,KP2-S2,B2,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,24,Crematogaster,50 to 100,TRUE,11,CREM 014,ok,,FALSE
2376,KP2-S2-B3-CA,KP2,KP2-S2,B3,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,11,Oecophylla,50 to 100,TRUE,2,OECO 001,,,FALSE
2377,KP2-S2-B4-CA,KP2,KP2-S2,B4,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,12,Oecophylla,10 to 50,TRUE,3,OECO 001,,,FALSE
2378,KP2-S2-B1-UN,KP2,KP2-S2,B1,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2379,KP2-S2-B2-UN,KP2,KP2-S2,B2,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2380,KP2-S2-B3-UN,KP2,KP2-S2,B3,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2381,KP2-S2-B4-UN,KP2,KP2-S2,B4,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2382,KP2-S2-C1-CA,KP2,KP2-S2,C1,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,,,,FALSE,,,,,FALSE
2383,KP2-S2-C2-CA,KP2,KP2-S2,C2,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,17,Oecophylla,10 to 50,TRUE,3,OECO 001,,,FALSE
2384,KP2-S2-C3-CA,KP2,KP2-S2,C3,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,22,Oecophylla,50 to 100,TRUE,4,OECO 001,,,FALSE
2385,KP2-S2-C4-CA,KP2,KP2-S2,C4,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,14,Crematogaster,>100,TRUE,26,CREM 003,ok / light color but polita,,FALSE
2386,KP2-S2-C1-UN,KP2,KP2-S2,C1,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2387,KP2-S2-C2-UN,KP2,KP2-S2,C2,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2388,KP2-S2-C3-UN,KP2,KP2-S2,C3,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,Pheidole,50 to 100,TRUE,1,PHEI 035,ok,soldier only,FALSE
2389,KP2-S2-C4-UN,KP2,KP2-S2,C4,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,Pristomyrmex,1,TRUE,1,PRIS 001,ok,,FALSE
2390,KP2-S2-D1-CA,KP2,KP2-S2,D1,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,13,Podomyrma,50 to 100,TRUE,6,PODO 001,ok,,FALSE
2391,KP2-S2-D2-CA,KP2,KP2-S2,D2,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,16,Podomyrma,10 to 50,TRUE,4,PODO 001,ok,,FALSE
2392,KP2-S2-D3-CA,KP2,KP2-S2,D3,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,14,Anonychomyrma,50 to 100,TRUE,6,ANON 001,ok,,FALSE
2393,KP2-S2-D4-CA,KP2,KP2-S2,D4,CA,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,14,Crematogaster,50 to 100,TRUE,30,CREM 003,ok,,FALSE
2394,KP2-S2-D1-UN,KP2,KP2-S2,D1,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2395,KP2-S2-D2-UN,KP2,KP2-S2,D2,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,Anonychomyrma,50 to 100,TRUE,1,PHEI 004,ok,soldier only,FALSE
2396,KP2-S2-D3-UN,KP2,KP2-S2,D3,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2397,KP2-S2-D4-UN,KP2,KP2-S2,D4,UN,Kausi Primary,Baiting,6/13/2022,Nils+Ali+Frank+Brian,1/0/1900,1/0/1900,80% cloudy,1.5,,,FALSE,,,,,FALSE
2398,KP2-S3-A1-CA,KP2,KP2-S3,A1,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,21,Oecophylla,>100,TRUE,2,OECO 001,ok,,FALSE
2399,KP2-S3-A2-CA,KP2,KP2-S3,A2,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,18,Crematogaster,200,TRUE,4,CREM 003,ok,,FALSE
2400,KP2-S3-A3-CA,KP2,KP2-S3,A3,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,16,Oecophylla,11 to 20,TRUE,2,OECO 001,ok,,FALSE
2401,KP2-S3-A4-CA,KP2,KP2-S3,A4,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,23,Oecophylla,25,TRUE,2,OECO 001,ok,,FALSE
2402,KP2-S3-A1-UN,KP2,KP2-S3,A1,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2403,KP2-S3-A2-UN,KP2,KP2-S3,A2,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2404,KP2-S3-A3-UN,KP2,KP2-S3,A3,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2405,KP2-S3-A4-UN,KP2,KP2-S3,A4,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,Crematogaster polita,4,TRUE,4,TETR 003,,,FALSE
2406,KP2-S3-B1-CA,KP2,KP2-S3,B1,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,18,Crematogaster,11 to 50,TRUE,3,CREM 003,ok,,FALSE
2407,KP2-S3-B2-CA,KP2,KP2-S3,B2,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,28,,,FALSE,,,,,FALSE
2408,KP2-S3-B3-CA,KP2,KP2-S3,B3,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,23,undet.,10,TRUE,4,MONO 008,ok,,FALSE
2409,KP2-S3-B4-CA,KP2,KP2-S3,B4,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,25,Crematogaster,>100,TRUE,21,CREM 013,changed from CREM014 to CREM013!!!,,FALSE
2410,KP2-S3-B1-UN,KP2,KP2-S3,B1,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,Crematogaster,400,TRUE,,CREM 003,,,FALSE
2411,KP2-S3-B2-UN,KP2,KP2-S3,B2,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,Crematogaster polita,500,TRUE,11,CREM 003,,,FALSE
2412,KP2-S3-B3-UN,KP2,KP2-S3,B3,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2413,KP2-S3-B4-UN,KP2,KP2-S3,B4,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2414,KP2-S3-C1-CA,KP2,KP2-S3,C1,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,19,Crematogaster,51 to 100,TRUE,31,CREM 003,ok,,FALSE
2415,KP2-S3-C2-CA,KP2,KP2-S3,C2,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,16,Crematogaster,51 to 100,TRUE,5,CREM 003,ok,,FALSE
2416,KP2-S3-C3-CA,KP2,KP2-S3,C3,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,19,,,FALSE,,,,,FALSE
2417,KP2-S3-C4-CA,KP2,KP2-S3,C4,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,12,Anonychomyrma,10,TRUE,4,ANON 001,ok,,FALSE
2418,KP2-S3-C1-UN,KP2,KP2-S3,C1,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2419,KP2-S3-C2-UN,KP2,KP2-S3,C2,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,Crematogaster polita,51 to 100,TRUE,7,CREM 003,,,FALSE
2420,KP2-S3-C3-UN,KP2,KP2-S3,C3,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,Oecophylla,200,TRUE,4,OECO 001,,,FALSE
2421,KP2-S3-C4-UN,KP2,KP2-S3,C4,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2422,KP2-S3-D1-CA,KP2,KP2-S3,D1,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,22,Crematogaster,100,TRUE,4,CREM 003,ok,,FALSE
2423,KP2-S3-D2-CA,KP2,KP2-S3,D2,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,14,Anonychomyrma,11 to 50,TRUE,6,ANON 001,ok,,FALSE
2424,KP2-S3-D3-CA,KP2,KP2-S3,D3,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,18,Anonychomyrma,100,TRUE,6,ANON 001,ok,,FALSE
2425,KP2-S3-D4-CA,KP2,KP2-S3,D4,CA,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,14,Crematogaster (big),100,TRUE,6,CREM 014,ok,,FALSE
2426,KP2-S3-D1-UN,KP2,KP2-S3,D1,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2427,KP2-S3-D2-UN,KP2,KP2-S3,D2,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,Myrmicinae,4,TRUE,4,PRIS 001,,,FALSE
2428,KP2-S3-D3-UN,KP2,KP2-S3,D3,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,Tetramorium,4,TRUE,,TETR 003,,,FALSE
2429,KP2-S3-D4-UN,KP2,KP2-S3,D4,UN,Kausi Primary,Kausi Pre-Poison Baiting,8/15/2022,Petr+Manfred+Samuel+Petr,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2430,KP4-S1-A1-CA,KP4,KP4-S1,A1,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,18,,,FALSE,,,,,FALSE
2431,KP4-S1-A2-CA,KP4,KP4-S1,A2,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,13,Anonychomyrma,1 to 5,TRUE,2,ANON 001,,,FALSE
2432,KP4-S1-A3-CA,KP4,KP4-S1,A3,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,23,Crematogaster,20 to 50,TRUE,14,CREM 003,,,FALSE
2433,KP4-S1-A4-CA,KP4,KP4-S1,A4,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,20,Podomyrma,50 to 100,TRUE,2,PODO 001,,,FALSE
2434,KP4-S1-A1-UN,KP4,KP4-S1,A1,UN,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,1.5,Tetramorium,1,FALSE,,TETR 003,,not collected - ID according to most common Tetramorium sp.,FALSE
2435,KP4-S1-A2-UN,KP4,KP4-S1,A2,UN,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,1.5,,,FALSE,,,,,FALSE
2436,KP4-S1-A3-UN,KP4,KP4-S1,A3,UN,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,1.5,Podomyrma,50 to 100,TRUE,1,PODO 001,,,FALSE
2437,KP4-S1-A4-UN,KP4,KP4-S1,A4,UN,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,1.5,Tetramorium,4,TRUE,1,TETR 003,,,FALSE
2438,KP4-S1-B1-CA,KP4,KP4-S1,B1,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,14,,,FALSE,,,,,FALSE
2439,KP4-S1-B2-CA,KP4,KP4-S1,B2,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,21,Crematogaster,50 to 100,TRUE,23,CREM 003,,,FALSE
2440,KP4-S1-B3-CA,KP4,KP4-S1,B3,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,28,Crematogaster,50 to 100,TRUE,7,CREM 003,,,FALSE
2441,KP4-S1-B4-CA,KP4,KP4-S1,B4,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,18,Anonychomyrma,20 to 50,TRUE,3,ANON 001,,,FALSE
2442,KP4-S1-B1-UN,KP4,KP4-S1,B1,UN,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,1.5,Crematogaster,>100,TRUE,2,CREM 010,,,FALSE
2443,KP4-S1-B2-UN,KP4,KP4-S1,B2,UN,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,1.5,,,FALSE,,,,,FALSE
2444,KP4-S1-B3-UN,KP4,KP4-S1,B3,UN,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,1.5,,,FALSE,,,,,FALSE
2445,KP4-S1-B4-UN,KP4,KP4-S1,B4,UN,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,1.5,Anonychomyrma,>100,TRUE,3,ANON 001,,,FALSE
2446,KP4-S1-C1-CA,KP4,KP4-S1,C1,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,15,Crematogaster,>100,TRUE,12,CREM 003,,,FALSE
2447,KP4-S1-C2-CA,KP4,KP4-S1,C2,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,25,Crematogaster,50 to 100,TRUE,23,CREM 003,,,FALSE
2448,KP4-S1-C3-CA,KP4,KP4-S1,C3,CA,Kausi Primary,Baiting,6/15/2022,Nils+Manfred+Brian+Petr,1/0/1900,,70% cloudy,26,Crematogaster,50 to 100,FALSE,,CREM 003,,vial or collection missig - ID assumption based on other trees,FALSE
