"EntryID.nest","Code","Block","Plot","Subplot","Stratum","Forest","Treatment","Perimeter.trunk.cm.","Placement.NOTES","Date.placed","Date.checked","Start","Collectors","Weather","Occupied","Alive","Ant.appearance","AntSpCode","N.coll.","N.ants..camera.","Brood","Cavity..mm.","REPLACED","LOST.REPLACED","Notes.check","Moved.to.code","Date.final","Start.final","Collectors.final","Weather.final","Occupied.final","Ant.appearance.final","AntSpCODE.final","Alive.final","N.ants","Brood.final","Survived","Abandoned","Reoccupied","N.workers","N.soldiers","N.queens","N.larvae","N.pupae","N.eggs","LOST.FINAL","Notes.harvest","Notes.PK","Moved.to.block","Moved.to.plot","nesting.estimate","phase1.occupancy","phase2.occupancy","moved.to.forest"
1527,"NP4-S5-A3-UN","NP4","NP4-S5","A3","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP1-S2-A3-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1528,"NP4-S5-A4-UN","NP4","NP4-S5","A4","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"plug missing","KP1-S2-A4-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1529,"NP4-S5-B1-CA","NP4","NP4-S5","B1","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,TRUE,TRUE,"Paraparatrechina","TAPI 004",1,"15","UNCLEAR",10,FALSE,FALSE,"","KP1-S2-B1-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,"bamboo missing","ok","KP1","KP1-S2",15,1,0,"Kausi Primary"
1530,"NP4-S5-B2-CA","NP4","NP4-S5","B2","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP1-S2-B2-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1531,"NP4-S5-B3-CA","NP4","NP4-S5","B3","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP1-S2-B3-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1532,"NP4-S5-B4-CA","NP4","NP4-S5","B4","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP1-S2-B4-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1533,"NP4-S5-B1-UN","NP4","NP4-S5","B1","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP1-S2-B1-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1534,"NP4-S5-B2-UN","NP4","NP4-S5","B2","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP1-S2-B2-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1535,"NP4-S5-B3-UN","NP4","NP4-S5","B3","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP1-S2-B3-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1536,"NP4-S5-B4-UN","NP4","NP4-S5","B4","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"plug missing","KP1-S2-B4-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1537,"NP4-S5-C1-CA","NP4","NP4-S5","C1","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP1-S2-C1-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1538,"NP4-S5-C2-CA","NP4","NP4-S5","C2","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP1-S2-C2-CA","9/21/2022","","Nils et al.",NA,TRUE,"Colobopsis vitrea","CAMP 001",TRUE,20,"NO",FALSE,FALSE,FALSE,18,2,0,0,0,0,FALSE,"","","KP1","KP1-S2",NA,0,1,"Kausi Primary"
1539,"NP4-S5-C3-CA","NP4","NP4-S5","C3","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP1-S2-C3-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1540,"NP4-S5-C4-CA","NP4","NP4-S5","C4","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",8,FALSE,FALSE,"","KP1-S2-C4-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1541,"NP4-S5-C1-UN","NP4","NP4-S5","C1","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP1-S2-C1-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1542,"NP4-S5-C2-UN","NP4","NP4-S5","C2","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP1-S2-C2-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1543,"NP4-S5-C3-UN","NP4","NP4-S5","C3","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",NA,TRUE,TRUE,"bamboo missing","KP1-S2-C3-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1544,"NP4-S5-C4-UN","NP4","NP4-S5","C4","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP1-S2-C4-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1545,"NP4-S5-D1-CA","NP4","NP4-S5","D1","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP1-S2-D1-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1546,"NP4-S5-D2-CA","NP4","NP4-S5","D2","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP1-S2-D2-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1547,"NP4-S5-D3-CA","NP4","NP4-S5","D3","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,TRUE,TRUE,"Tetramorium","PARA 003",1,"20","YES",10,FALSE,FALSE,"","KP1-S2-D3-CA","9/21/2022","","Nils et al.",NA,TRUE,"Colobopsis vitrea","CAMP 001",TRUE,88,"NO",FALSE,FALSE,TRUE,86,2,0,0,0,0,FALSE,"","","KP1","KP1-S2",20,1,1,"Kausi Primary"
1548,"NP4-S5-D4-CA","NP4","NP4-S5","D4","CA","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP1-S2-D4-CA","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1549,"NP4-S5-D1-UN","NP4","NP4-S5","D1","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP1-S2-D1-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1550,"NP4-S5-D2-UN","NP4","NP4-S5","D2","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP1-S2-D2-UN","9/21/2022","","Nils et al.",NA,TRUE,"Crematogaster","CREM 003",FALSE,300,"NO",FALSE,FALSE,FALSE,300,0,0,0,0,0,FALSE,"colony dead with beetle larva","","KP1","KP1-S2",NA,0,1,"Kausi Primary"
1551,"NP4-S5-D3-UN","NP4","NP4-S5","D3","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP1-S2-D3-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1552,"NP4-S5-D4-UN","NP4","NP4-S5","D4","UN","Numba Primary","other elevation",NA,NA,"6/6/2022","8/24/2022","1/0/1900","Nils+Lukas+Markus",NA,FALSE,FALSE,"","",NA,"","",NA,TRUE,TRUE,"bamboo missing","KP1-S2-D4-UN","9/21/2022","","Nils et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP1","KP1-S2",NA,0,0,"Kausi Primary"
1553,"NP5-S1-A1-CA","NP5","NP5-S1","A1","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-A1-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1554,"NP5-S1-A2-CA","NP5","NP5-S1","A2","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP6-S3-A2-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1555,"NP5-S1-A3-CA","NP5","NP5-S1","A3","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP6-S3-A3-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1556,"NP5-S1-A4-CA","NP5","NP5-S1","A4","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-A4-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1557,"NP5-S1-A1-UN","NP5","NP5-S1","A1","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-A1-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1558,"NP5-S1-A2-UN","NP5","NP5-S1","A2","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",13,FALSE,FALSE,"","KP6-S3-A2-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1559,"NP5-S1-A3-UN","NP5","NP5-S1","A3","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-A3-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1560,"NP5-S1-A4-UN","NP5","NP5-S1","A4","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP6-S3-A4-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1561,"NP5-S1-B1-CA","NP5","NP5-S1","B1","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP6-S3-B1-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1562,"NP5-S1-B2-CA","NP5","NP5-S1","B2","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP6-S3-B2-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1563,"NP5-S1-B3-CA","NP5","NP5-S1","B3","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-B3-CA","9/21/2022","1/0/1900","Ali et al.",NA,TRUE,"Colobopsis vitrea","CAMP 001",TRUE,81,"NO",FALSE,FALSE,FALSE,79,2,0,0,0,0,FALSE,"","","KP6","KP6-S3",NA,0,1,"Kausi Primary"
1564,"NP5-S1-B4-CA","NP5","NP5-S1","B4","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP6-S3-B4-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1565,"NP5-S1-B1-UN","NP5","NP5-S1","B1","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-B1-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1566,"NP5-S1-B2-UN","NP5","NP5-S1","B2","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP6-S3-B2-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1567,"NP5-S1-B3-UN","NP5","NP5-S1","B3","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",13,FALSE,FALSE,"","KP6-S3-B3-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1568,"NP5-S1-B4-UN","NP5","NP5-S1","B4","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP6-S3-B4-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1569,"NP5-S1-C1-CA","NP5","NP5-S1","C1","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",13,FALSE,FALSE,"","KP6-S3-C1-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1570,"NP5-S1-C2-CA","NP5","NP5-S1","C2","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP6-S3-C2-CA","9/21/2022","1/0/1900","Ali et al.",NA,TRUE,"Colobopsis vitrea","CAMP 001",TRUE,104,"NO",FALSE,FALSE,FALSE,100,4,0,0,0,0,FALSE,"","","KP6","KP6-S3",NA,0,1,"Kausi Primary"
1571,"NP5-S1-C3-CA","NP5","NP5-S1","C3","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-C3-CA","9/21/2022","1/0/1900","Ali et al.",NA,TRUE,"Colobopsis vitrea","CAMP 001",TRUE,83,"YES",FALSE,FALSE,FALSE,83,0,0,1,11,0,FALSE,"","","KP6","KP6-S3",NA,0,1,"Kausi Primary"
1572,"NP5-S1-C4-CA","NP5","NP5-S1","C4","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-C4-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1573,"NP5-S1-C1-UN","NP5","NP5-S1","C1","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-C1-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1574,"NP5-S1-C2-UN","NP5","NP5-S1","C2","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP6-S3-C2-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1575,"NP5-S1-C3-UN","NP5","NP5-S1","C3","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",13,FALSE,FALSE,"","KP6-S3-C3-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1576,"NP5-S1-C4-UN","NP5","NP5-S1","C4","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP6-S3-C4-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1577,"NP5-S1-D1-CA","NP5","NP5-S1","D1","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP6-S3-D1-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1578,"NP5-S1-D2-CA","NP5","NP5-S1","D2","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP6-S3-D2-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1579,"NP5-S1-D3-CA","NP5","NP5-S1","D3","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP6-S3-D3-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1580,"NP5-S1-D4-CA","NP5","NP5-S1","D4","CA","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP6-S3-D4-CA","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP6","KP6-S3",NA,0,0,"Kausi Primary"
1581,"NP5-S1-D1-UN","NP5","NP5-S1","D1","UN","Numba Primary","other elevation",NA,NA,"6/21/2022","8/24/2022","1/0/1900","Ali+Albert+John Ava",NA,TRUE,TRUE,"Pheidole","CARE 007",2,"20 to 50","NO",11,FALSE,FALSE,"probably wrongly labeled as NP1-S1-D1","KP6-S3-D1-UN","9/21/2022","1/0/1900","Ali et al.",NA,FALSE,"","",FALSE,NA,"",FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","ok","KP6","KP6-S3",35,1,0,"Kausi Primary"
